source_id,url,title,body,published_at_utc,date_only,lang
ajar,https://www.aljazeera.net/encyclopedia/2026/9/25/%d8%a7%d9%84%d8%b4%d9%87%d9%8a%d8%af-%d9%81%d9%8a-%d8%a7%d9%84%d8%a3%d8%af%d9%8a%d8%a7%d9%86-%d9%88%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%88%d8%b7%d9%86%d9%8a%d8%a9?traffic_source=rss,الشهيد.. منزلة الكرامة العليا,الشهيد وصف تكريم وتمجيد، يطلق على من ضحّى بحياته لأجل قضية نبيلة أو غاية سامية. وارتبط مفهوم الشهادة غالبا بالقتال، وركزت الأديان على المنزلة الأخروية للشهيد، وجعلت منه الخطابات الوطنية رمزية مجتمعية.,2026-09-25T05:48:00+00:00,0,ar
ajar,https://www.aljazeera.net/ebusiness/2026/9/25/%d8%a7%d9%84%d8%b0%d9%87%d8%a8-%d8%aa%d8%ad%d8%aa-%d8%b6%d8%ba%d8%b7-%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a7%d8%b1-%d9%88%d8%b9%d9%88%d8%a7%d8%a6%d8%af-%d8%a7%d9%84%d8%b3%d9%86%d8%af%d8%a7%d8%aa?traffic_source=rss,الذهب تحت ضغط الدولار وعوائد السندات ويتجه لخسارة أسبوعية بأكثر من 3%,يتجه الذهب لخسارة أسبوعية تتجاوز 3% مع صعود الدولار وعوائد السندات الأمريكية، فيما تعزز أسعار الطاقة مخاوف التضخم وترفع رهانات الأسواق على مزيد من تشديد السياسة النقدية.,2026-09-25T05:44:19+00:00,0,ar
ajar,https://www.aljazeera.net/news/2026/9/25/%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%8a%d9%87%d8%a7%d8%ac%d9%85-%d8%b2%d9%88%d8%ac%d8%a9-%d9%85%d9%85%d8%af%d8%a7%d9%86%d9%8a-%d9%85%d9%86-%d9%85%d9%86%d8%a8%d8%b1?traffic_source=rss,نتنياهو يهاجم زوجة ممداني من منبر الأمم المتحدة.. ما السبب؟,هاجم رئيس الوزراء الإسرائيلي بنيامين نتنياهو زوجة عمدة نيويورك زهران ممداني خلال خطابه أمام الأمم المتحدة، متهما إياها بالتفاعل مع منشورات مؤيدة للفلسطينيين، وسط انتقادات واسعة لتطرقه إلى مواقفها.,2026-09-25T05:40:06+00:00,0,ar
ajar,https://www.aljazeera.net/sport/2026/9/25/%d8%aa%d8%ae%d9%84%d8%b5%d9%86%d8%a7-%d9%85%d9%86-%d8%b9%d9%82%d8%af%d8%a9-%d8%a7%d9%84%d9%86%d9%82%d8%b5-%d8%a7%d9%84%d9%8a%d8%a7%d8%a8%d8%a7%d9%86-%d8%aa%d9%86%d9%87%d9%8a?traffic_source=rss,"""تخلصنا من عقدة النقص"".. اليابان تنهي هيمنة الصين على كرة الطاولة",نهائي مثير حسم بصعوبة بالغة أنهى هيمنة الصين صاحبة الباع الطويل في كرة الطاولة، على لقب منافسات فرق الرجال في دورة الألعاب الآسيوية والتي استمرت 32 عاما.,2026-09-25T05:30:00+00:00,0,ar
ajar,https://www.aljazeera.net/news/2026/9/25/%d9%85%d8%b9%d8%a7%d8%b1%d9%83-%d8%b9%d9%86%d9%8a%d9%81%d8%a9-%d8%aa%d9%87%d8%b2-%d8%b4%d9%85%d8%a7%d9%84-%d8%a5%d8%ab%d9%8a%d9%88%d8%a8%d9%8a%d8%a7?traffic_source=rss,معارك عنيفة تهز شمال إثيوبيا والاتصالات تنقطع في تيغراي,انقطع الإنترنت في شمال إثيوبيا بالتزامن مع تصاعد المعارك بين القوات الفدرالية ومقاتلي جبهة تحرير تيغراي، وسط اتساع المواجهات إلى عفر وأمهرة.,2026-09-25T05:21:22+00:00,0,ar
ajar,https://www.aljazeera.net/sport/2026/9/25/80-%d8%a3%d9%84%d9%81-%d8%aa%d8%b0%d9%83%d8%b1%d8%a9-%d9%86%d9%81%d8%af%d8%aa-%d9%81%d9%8a-%d8%b3%d8%a7%d8%b9%d8%aa%d9%8a%d9%86-%d8%a5%d9%82%d8%a8%d8%a7%d9%84?traffic_source=rss,80 ألف تذكرة نفدت في ساعتين.. إقبال جماهيري ضخم على وداعية ميسي للأرجنتين,"نفدت تذاكر وداعية الأرجنتيني ليونيل ميسي لمنتخب بلاده في وقت قياسي، وسط إقبال جماهيري ضخم على رؤية ""البرغوث"" في آخر مبارياته مع ""ألبيسيليستي"".",2026-09-25T05:21:15+00:00,0,ar
ajar,https://www.aljazeera.net/ebusiness/2026/9/25/climate-shipping-energy-wheat?traffic_source=rss,وسط اضطرابات المناخ والشحن والطاقة.. الدول العربية أمام اختبار تأمين القمح,يضغط ارتفاع أسعار القمح على الدول العربية المستوردة، مع تعطل شحنات البحر الأسود وارتفاع تكاليف الطاقة والأسمدة. ومصر مثال على استمرار الحاجة إلى الواردات رغم تحسن الإنتاج المحلي.,2026-09-25T05:16:26+00:00,0,ar
ajar,https://www.aljazeera.net/health/2026/9/25/%d9%87%d9%84-%d9%8a%d8%b3%d8%aa%d8%a8%d8%af%d9%84-%d8%a7%d9%84%d8%ac%d8%b3%d9%85-%d9%86%d9%81%d8%b3%d9%87-%d9%83%d9%84-7-%d8%b3%d9%86%d9%88%d8%a7%d8%aa?traffic_source=rss,هل يستبدل الجسم نفسه كل 7 سنوات؟,يتجدد جسم الإنسان باستمرار، لكنْ ليس بالكامل كل 7 سنوات؛ فبعض الخلايا تعيش أياما، وأخرى سنوات أو مدى الحياة، فيما تستمر الشيخوخة رغم هذا التجدد.,2026-09-25T05:14:00+00:00,0,ar
ajar,https://www.aljazeera.net/news/2026/9/25/%d8%aa%d8%b9%d8%b2-%d8%aa%d8%ad%d8%aa-%d8%b6%d8%ba%d8%b7-%d8%a7%d9%84%d9%86%d8%b2%d9%88%d8%ad-%d9%88%d8%a7%d9%84%d9%81%d9%82%d8%b1-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-83-%d8%a3%d9%84%d9%81?traffic_source=rss,تعز تحت ضغط النزوح والفقر.. أكثر من 83 ألف نازح يفاقمون أزمة الخدمات,تواجه مدينة تعز ضغطا متزايدا على خدماتها الأساسية مع تدفق أكثر من 83 ألف نازح إليها خلال الشهر الجاري، وسط نقص السكن والمياه والغذاء وارتفاع تكاليف المعيشة.,2026-09-25T05:11:47+00:00,0,ar
ajar,https://www.aljazeera.net/tech/2026/9/25/%d8%b1%d8%b5%d9%8a%d8%af-%d9%85%d8%ac%d8%a7%d9%86%d9%8a-%d9%81%d9%8a-%d9%85%d8%aa%d8%ac%d8%b1-%d8%a8%d9%84%d8%a7%d9%8a%d8%b3%d8%aa%d9%8a%d8%b4%d9%86-%d9%83%d9%8a%d9%81-%d8%aa%d8%b9%d8%b1%d9%81?traffic_source=rss,رصيد مجاني في متجر بلايستيشن.. كيف تعرف إن كنت مؤهلا قبل شراء اللعبة؟,"بدأت رسالة جديدة تظهر لبعض مستخدمي متجر ""بلاي ستيشن"" تخبرهم بحصولهم على رصيد مجاني عند شراء لعبة ما، فكيف يمكنك الاستفادة من هذه الرسالة وما شروط ظهورها؟",2026-09-25T05:00:00+00:00,0,ar
bbc_en_me,https://www.bbc.co.uk/news/articles/c6n8m72r13ngo?at_medium=RSS&amp;at_campaign=rss,US to allow Iran delegation to attend UN meetings in New York as war passes half-year mark,The BBC understands Iranian President Masoud Pezeshkian and Foreign Minister Abbas Araghchi are among the delegates allowed to enter the US.,2026-09-17T21:41:19+00:00,0,en
bbc_persian,https://www.bbc.com/persian/articles/cmd79lq8n155o?at_medium=RSS&amp;at_campaign=rss,نتانیاهو اتهام نسل‌کشی در نوار غزه را رد و از عملیات نظامی اسرائیل در ایران و خاورمیانه دفاع کرد,بنیامین نتانیاهو، نخست‌وزیر اسرائیل، در سخنرانی خود در مجمع عمومی سازمان ملل متحد، به شدت از عملیات نظامی کشورش در ایران، غزه و دیگر نقاط خاورمیانه دفاع کرد. پس از آنکه ده‌ها تن از نمایندگان در اعتراض به حضور او روی صحنه، سالن را ترک کردند، نتانیاهو بر ادامه نبرد تأکید کرد و گفت: «ما پیروز خواهیم شد. چاره دیگری نداریم.» او در واکنش به این اقدام نمایندگان گفت: «اگر افراد بزدل بی‌اخلاق دیگری هم هستن...,2026-09-25T10:13:51+00:00,0,fa
bbc_persian,https://www.bbc.com/persian/articles/cmvgy8qe9vr0o?at_medium=RSS&amp;at_campaign=rss,پشت پرده تحرکات دیپلماتیک؛ آیا راهی برای پایان جنگ ایران باز شده است؟,جنگ ایران، ابتکار تازه تهران برای بازگشایی تنگه هرمز، نقش چین در معادلات منطقه و نگرانی‌های فزاینده جمهوری‌خواهان درباره پیامدهای سیاسی ادامه درگیری، از مهم‌ترین موضوعاتی بوده که در روزهای برگزاری مجمع عمومی سازمان ملل توجه رسانه‌های آمریکا را به خود جلب کرده است. بررسی این پوشش‌ها نشان می‌دهد که پرونده ایران اکنون نه فقط یک بحران امنیتی، بلکه مسئله‌ای درهم‌تنیده با دیپلماسی، رقابت واشنگتن و پکن و...,2026-09-25T07:37:43+00:00,0,fa
bbc_persian,https://www.bbc.com/persian/articles/cn0jw1lj0e9o?at_medium=RSS&amp;at_campaign=rss,آلخاندرو بتانکورت؛ میلیاردر مرموز ونزوئلایی که به شریک نفتی آمریکا تبدیل شد,دونالد ترامپ، رئیس‌جمهور آمریکا، توافقی را که بر اساس آن کنترل میدان‌های راهبردی نفتی ونزوئلا به آمریکا واگذار می‌شود، «بزرگ‌ترین توافق در تاریخ» توصیف کرده است اما جنجال بر سر این توافق نفتی با آشکار شدن جزئیات بیشتر این توافق همچنان رو به گسترش است.,2026-09-25T05:49:30+00:00,0,fa
bbc_persian,https://www.bbc.com/persian/articles/c6lye5gnw4vro?at_medium=RSS&amp;at_campaign=rss,موضع «حکومت ایران» در مورد مذاکره با آمریکا چیست؟,انتشار روایت‌های متناقض از «موضع نظام» راجع به مذاکرات نیویورک، این پرسش را ایجاد می‌کند که آیا گفتگوهای اخیر هم، به تجربه‌ای از جنس تصویب و سپس بی‌اعتبار شدن تفاهم‌نامه اسلام‌آباد یک روز پس از امضای آن تبدیل شده است؟ آیا اساساً سیاست «راس نظام» در موضوع حضور نمایندگان دولت در آمریکا، روشن است؟,2026-09-25T04:20:13+00:00,0,fa
bbc_persian,https://www.bbc.com/persian/articles/c9q9gqnxz13o?at_medium=RSS&amp;at_campaign=rss,پشت پرده امپراتوری کانتی؛ افشای رازهای یکی از بدنام‌ترین گروه‌های هکری جهان,گروه کانتی، یکی از بزرگ‌ترین گروه‌های باج‌افزاری جهان، سال‌ها به هک کردن افراد و سازمان‌ها مشغول بود. اما در سال ۲۰۲۲ ورق برگشت. زمانی که این باند تبهکار از هم پاشید و هزاران پیام داخلی آن به صورت آنلاین فاش شد. این پیام‌ها چه چیزی را آشکار می‌کنند؟,2026-09-25T00:20:40+00:00,0,fa
bbc_en,https://www.bbc.co.uk/news/articles/cxq63dqp93n1o?at_medium=RSS&amp;at_campaign=rss,Trump and Xi exchange warm words at state dinner but little progress on key issues,"Despite diplomatic niceties and gifts, little was shared on substantial issues separating the leaders.",2026-09-25T10:05:07+00:00,0,en
bbc_en,https://www.bbc.co.uk/news/videos/c3qjkxk58y02o?at_medium=RSS&amp;at_campaign=rss,Robbie Williams' surprise singalong after Peru gig cancelled,Robbie Williams gave an impromptu performance outside a hotel in Lima after his stadium concert was cancelled.,2026-09-25T09:20:04+00:00,0,en
bbc_en,https://www.bbc.co.uk/news/articles/c6z9z7lv41wgo?at_medium=RSS&amp;at_campaign=rss,Africa's richest man helps fund $660m fuel pipeline between Ethiopia and Djibouti,"The pipeline would strengthen energy security in landlocked Ethiopia, while creating jobs at Djibouti's port.",2026-09-25T06:48:07+00:00,0,en
bbc_en,https://www.bbc.co.uk/news/videos/c9lykxx5zp70o?at_medium=RSS&amp;at_campaign=rss,Pomp and toasts: Day 2 of Trump and Xi in DC,"Xi’s first visit to Washington in a decade was a display of pomp and pageantry, with Trump offering his guest a two-month truce on the brewing tariff war.",2026-09-25T05:54:07+00:00,0,en
bbc_en,https://www.bbc.co.uk/news/articles/cr93e4x7kdjjo?at_medium=RSS&amp;at_campaign=rss,Xi got Trump's red carpet welcome - but not everything he wanted,"China wanted progress on trade, technology and Taiwan - but hasn't got as much as it would have hoped for.",2026-09-25T03:57:09+00:00,0,en
bbc_en,https://www.bbc.co.uk/news/videos/cm790gjyw1qxo?at_medium=RSS&amp;at_campaign=rss,The world’s two most powerful men just met. How did it go?,The BBC’s China correspondent Laura Bicker unpacks how the trip panned out for Beijing and Washington.,2026-09-25T01:27:10+00:00,0,en
bbc_en,https://www.bbc.co.uk/news/articles/cv2dwk3z7x5eo?at_medium=RSS&amp;at_campaign=rss,From Nagaland to a path to the Oscars: Indian film brings a rarely seen world to global cinema,"After a major win at Toronto, Angh, a film from northeastern India, is now on a path towards the Oscars.",2026-09-24T23:41:10+00:00,0,en
irna,https://en.irna.ir/news/86274004/Walkout-of-77-delegations-at-UNGA-rejects-Israel-s-attempts-to,"Walkout of 77 delegations at UNGA rejects Israel’s attempts to justify war, says Gharibabadi","Tehran, IRNA – Deputy Foreign Minister for Legal and International Affairs Kazem Gharibabadi has described the walkout of 77 delegations during Benjamin Netanyahu’s UN speech as a powerful rejection of Israel’s attempts to justify war and aggression.",2026-09-25T09:14:53+00:00,0,en
irna,https://en.irna.ir/news/86273964/Baqaei-highlights-Martyr-Soleimani-s-enduring-legacy-at-UNGA,Baqaei highlights Martyr Soleimani’s enduring legacy at UNGA,"Tehran, IRNA – Foreign Ministry spokesperson Esmaeil Baqaei has emphasized the enduring legacy of Iran’s martyred anti-terror commander, Lieutenant General Qassem Soleimani, while criticizing Israel’s presence at the United Nations General Assembly (UNGA).",2026-09-25T07:44:46+00:00,0,en
irna,https://en.irna.ir/news/86273927/Iran-determined-to-deepen-expand-cooperation-with-Pakistan,"Iran determined to deepen, expand cooperation with Pakistan: Pezeshkian","Tehran, IRNA – President Masoud Pezeshkian has emphasized that the Islamic Republic of Iran is firmly determined to deepen and expand bilateral and multilateral cooperation with Pakistan.",2026-09-25T07:15:49+00:00,0,en
irna,https://en.irna.ir/news/86273901/FM-Araghchi-meets-Russian-counterpart-in-New-York,FM Araghchi meets Russian counterpart in New York,"Tehran, IRNA – Foreign Minister Abbas Araghchi has met with his Russian counterpart, Sergey Lavrov, in New York to discuss key bilateral and regional issues.",2026-09-25T06:07:31+00:00,0,en
irna,https://en.irna.ir/news/86273898/Iranian-Egyptian-FMs-discuss-latest-regional-developments-in,"Iranian, Egyptian FMs discuss latest regional developments in New York","Tehran, IRNA – Foreign Minister Abbas Araghchi and his Egyptian counterpart, Badr Abdelatty, have discussed key bilateral and regional issues in New York.",2026-09-25T05:54:52+00:00,0,en
irna,https://en.irna.ir/news/86273860/Gharibabadi-Europe-was-part-of-infrastructure-of-US-aggression,Gharibabadi: Europe was part of infrastructure of US aggression against Iran,"Tehran, IRNA — Iran’s Deputy Foreign Minister for Legal and International Affairs Kazem Gharibabadi has said NATO Secretary-General Mark Rutte’s admission that some 5,000 sorties were flown from European bases in support of US military aggression against Iran proves that Europe formed part of the infrastructure of that aggression.",2026-09-25T03:56:25+00:00,0,en
tg_militarywave,https://t.me/militarywave/25159,,"1️⃣ 2️⃣ 3️⃣ 4️⃣ A new joint project ‘TAKE A PUNCH! With Nikolay Valuev’ by RT.Doc and Nikolay Valuev. SMO veterans are returning to civilian life: spending time with loved ones, taking part in sports and supporting others who need help. Nikolay Valuev travels to Tyumen, where he meets Hero of Russia Rustam Saifullin and combat engineer and machine gunner Aleksey Kitov. Despite life-changing injuri...",2026-09-25T08:12:52+00:00,0,en
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15009,,⭕ مهدی مطهرنیا: دستاوردهای رضا شاه رو نمیشه نادیده گرفت و مرد بزرگی بود ⭕ شما تو این نیم قرن چه کردید؟ فقط بنگاه دین باز کردید و ضد دین عمل کردید ✍🏻 farmandeh 👑 @Padeshah_FXN,2026-09-25T09:28:15+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15008,,⭕ یک فروند جت هواپیما پاکستان وارد ریاض عربستان سعودی شد احتمالاً مقامات رفته اند ✍🏻 farmandeh 👑 @Padeshah_FXN,2026-09-25T09:19:30+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15007,,⭕ یک فروند سوخت رسان ارتش بریتانیا (RAF) به عربستان سعودی اعزام شد ✍🏻 farmandeh 👑 @Padeshah_FXN,2026-09-25T09:14:45+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15006,,⭕ هواپیما نتانیاهو نخست وزیر اسرائیل یک ساعت دیگر به اسرائیل می‌رسد ✍🏻 farmandeh 👑 @Padeshah_FXN,2026-09-25T09:08:14+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15005,,⭕ پرواز بین ایران و نجف عراق از امروز لغو شده ✍🏻 farmandeh 👑 @Padeshah_FXN,2026-09-25T09:01:11+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15004,,⭕ ادعای وال‌استریت‌ژورنال: احتمال دور جدید مذاکرات ایران و آمریکا این هفته در مسقط ⭕ وال‌استریت‌ژورنال گزارش داد قطر و عمان در تلاش‌اند زمینه دور تازه‌ای از مذاکرات میان ایران و آمریکا را فراهم کنند؛ مذاکراتی که احتمالاً همین هفته در مسقط برگزار می‌شود. ⭕ به نوشته این روزنامه، هم‌زمان عربستان سعودی و امارات متحده عربی خواستار تشدید محاصره دریایی علیه تهران شده‌اند. +آخرین باری که مذاکره در مسقط بو...,2026-09-25T08:56:15+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15003,,👈 هیئت اسرائیلی در سالن سازمان ملل حضور یافت و بررسی کرد که کدام هیئت‌های دیپلماتیک در جریان سخنرانی نتانیاهو سالن را ترک کرده‌اند. ✅ @Padeshah_FXN,2026-09-25T07:24:22+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15001,,👈 وزارت امور خارجه عربستان سعودی: عربستان سعودی، ترکیه و پاکستان جلسه‌ای فوری بین روسای ستادهای ارتش برگزار خواهند کرد تا درباره حمایت ریاض بر اساس توافقنامه دفاع مشترک بحث و تبادل نظر کنند. ✅ @Padeshah_FXN,2026-09-25T05:56:21+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15002,,👈 نفتکش‌های ایرانی توقیف شده شناسایی شدند 🔴 ۳ نفتکش حامل محمولۀ ۶۰۰ میلیون دلاری منتسب به ایران که به ادعای تانکر ترکرز توسط آمریکا ربوده شده‌اند، شناسایی شدند. 🔴 این سه نفتکش در اردیبهشت امسال واقع در دریای عمان ربوده شده‌اند. 🔴 بر این مبنا نفتکش مجستیک ایکس و تیفانی در سواحل شمالی برزیل هستند و نفتکش لنور به تازگی دماغۀ امید نیک را دور زده و به اقیانوس اطلس جنوبی رسیده است ✅ @Padeshah_FXN,2026-09-25T05:56:21+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/15000,,👈 کلمبیا روابط دیپلماتیک خود با ایران را قطع کرد ✅ @Padeshah_FXN,2026-09-25T05:56:20+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/14999,,👈 پزشکیان: ما به هیچ وجه قصد ترور ترامپ و یا هیچ یک از اعضای خانواده‌ش رو نداشتیم و این پُرپَکانی یهودی‌هاست. ✅ @Padeshah_FXN,2026-09-25T03:19:57+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/14998,,⁨ ⁨ ⁨ ⭕️ بررسی خطراتی که تجمعات شبانه برای حکومت و عواملش داره! ✍🏻 Gordafarid 👑 @Padeshah_FXN,2026-09-25T03:18:52+00:00,0,fa
tg_padeshah_fxn,https://t.me/Padeshah_FXN/14997,,⭕️ با توجه به صحبت‌های نتانیاهو می‌شود این‌طور برداشت کرد که به ایران اعلام جنگ کرده است. ✍🏻 Gordafarid 👑 @Padeshah_FXN,2026-09-25T03:18:33+00:00,0,fa
tg_behold_israel,https://t.me/beholdisraelchannel/79213,,"Happy Feast of Tabernacles (Sukkot) from Amir & the Behold Israel Team! Oh, how we await the day when He dwells among His people forever! Leviticus 23:42-43 “’You shall dwell in booths for seven days. All who are native Israelites shall dwell in booths, that your generations may know that I made the children of Israel dwell in booths when I brought them out of the land of Egypt: I am the Lord your...",2026-09-25T05:04:04+00:00,0,en
