source_id,url,title,body,published_at_utc,date_only,lang
tg_tabzlive,https://t.me/tabzlive/100765,,"🇺🇸 🇮🇷 ⚡️ — Senator Ted Cruz on Iran: What I’ve been urging is for Trump and the Trump administration to arm the protesters, so the people of Iran, arm the Kurds and let the protesters remove this regime from power. Not American boots on the ground, but the Iranian people.",2026-08-30T16:53:51+00:00,0,en
tg_tabzlive,https://t.me/tabzlive/100764,,"🇨🇳 🇺🇿 ⚡️ — First taken photo of a Chinese-manufactured J-10CE fighter jet in service with the Uzbekistan Air and Air Defense Forces, confirming Chinese J-10CE deliveries to Uzbekistan.",2026-08-30T16:47:23+00:00,0,en
tg_tabzlive,https://t.me/tabzlive/100763,,"🇳🇪 ⚡️ — An attempted coup is underway in Niger, with mutinous troops from regional military bases converging on the capital, Niamey, overnight, Jeune Afrique reports. The uprising, led by young Nigerien officers, targeted the presidential palace, state broadcaster…",2026-08-30T16:47:16+00:00,0,en
tg_tweet_mardomi,https://t.me/tweetmardomi/20959,,سود BMW از خودروی 740 حدود ۴۰۰۰ دلار؛ سود دولت ایران از عوارض و گمرک آن ۲۴۰ هزار دلار؛ یعنی ۶۰ برابر سازنده! سود اپل از هر آیفون 17 پرومکس حدود ۵۰۰ دلار؛ سود دولت فقط از رجیستری آن ۵۵۰ دلار!/کانال توییت مردمی 🔊,2026-08-30T16:40:46+00:00,0,fa
aawsat,https://aawsat.com/node/5312777,قادة أميركيون يحذرون من إطالة حرب إيران,حذّر عدد من كبار القادة العسكريين الأميركيين وزير الدفاع بيت هيغسيث من أن إطالة العمليات واسعة النطاق ضد إيران لم تعد قابلة للاستمرار، وقد تضعف قدرة واشنطن.,2026-08-30T16:39:49+00:00,0,ar
al_jazeera,https://www.aljazeera.com/sports/2026/8/30/israeli-soldiers-participate-in-sydney-marathon-despite-protests?traffic_source=rss,Israeli soldiers participate in Sydney Marathon despite protests,Protesters waved Palestinian flags and criticised the Australian government for issuing visas to 40 Israeli soldiers.,2026-08-30T16:09:16+00:00,0,en
al_jazeera,https://www.aljazeera.com/news/2026/8/30/whats-behind-netanyahus-condemnation-of-this-weekends-settler-pogroms?traffic_source=rss,What’s behind Netanyahu’s condemnation of this weekend’s settler pogroms?,"Israel's rhetorical outrage masks a calculated, well-funded campaign to permanently erase Palestinian statehood.",2026-08-30T16:06:15+00:00,0,en
al_manar,https://almanar.com.lb/article/1139287/,هيئة العمليات البحرية البريطانية: استهداف ناقلة نفط أمس بمقذوف على بعد 12 ميلا بحريا شمال خصب في عمان أثناء إبحارها باتجاه الخليج عبر مضيق هرمز,,2026-08-30T16:40:30+00:00,0,ar
aviationist,https://theaviationist.com/2026/08/30/uzbekistan-unveils-its-chinese-j-10ce-fighters/,Uzbekistan Unveils its Chinese J-10CE Fighters,"Weeks after the first photographs emerged, Uzbek J-10CE fighters have now been officially shown on national television. Uzbekistan’s acquisition of the Chinese J-10CE fighter jets was finally confirmed on Aug. 28, 2026, when the aircraft appeared in a two-hour feature broadcast by state television channel O’zbekiston 24 Telekanali on the occasion of the 35th Independence […]",2026-08-30T16:42:21+00:00,0,en
haaretz,https://www.haaretz.com/israel-news/2026-08-30/ty-article/former-hostage-whose-family-was-murdered-on-october-7-to-host-memorial-ceremony/000001a0-5342-dcfd-a9b9-7b7689f70000,Former captive Eli Sharabi and actress Shani Cohen to host memorial ceremony for October 7 massacre,"The ceremony, absent an official one organized by the state, will take place on the anniversary of the massacre in Yarkon Park in Tel Aviv. Eli Sharabi: 'Time mustn't let us forget'",2026-08-30T16:38:26+00:00,0,en
maariv,https://www.maariv.co.il/breaking-news/article-1361259,"גבר בן 31 נפל מגובה בקרית גת, מצבו קשה",,2026-08-30T16:37:47+00:00,0,he
mee,https://www.middleeasteye.net/live-blog/live-blog-update/british-activist-abducted-armed-israeli-settlers-masafer-yatta,British activist abducted by armed Israeli settlers in Masafer Yatta,"British activist abducted by armed Israeli settlers in Masafer Yatta Israeli settlers forcibly detained a British activist in the village of Umm al-Khair, in Masafer Yatta in the southern occupied West Bank. Footage circulating on social media showed the activist named Finn Joughin being grabbed by the arms and taken to an unknown location by armed Israeli settlers on Saturday. He could not be rea...",2026-08-30T16:54:46+00:00,0,en
osint613_a,https://www.osint613.com/post/tanker-struck-strait-of-hormuz-21524,Tanker Struck in Strait of Hormuz,"A tanker was struck by an unknown projectile in the Strait of Hormuz, about 12NM north of Khasab, Oman, the UKMTO reports. No casualties or environmental impact. The vessel was on the U.S.-established route through Omani waters.",2026-08-30T16:45:21+00:00,0,en
osint613_a,https://www.osint613.com/post/israel-warns-attack-iran-nuclear-21525,Israel Warns of Attack on Iran Nuclear,"Israeli Minister of Energy Eli Cohen on Iran: If Iran makes the mistake of trying to revive its nuclear program or ballistic missile program, even if there is an agreement with the United States, we will be there to attack.",2026-08-30T16:44:10+00:00,0,en
sky_news_arabia,https://www.skynewsarabia.com/world/1889018-%D8%A8%D8%AD%D9%8A%D8%B1%D8%A9-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%AE%D8%B1%D8%A7%D8%A6%D8%B7-%D8%BA%D9%88%D8%BA%D9%84-%D9%82%D8%B1%D8%A7%D8%B1-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,"""بحيرة أميركا"" تظهر على خرائط غوغل بعد قرار ترامب","قررت شركة غوغل تغير تسمية بحيرة أونتاريو إلى ""بحيرة أميركا"" على خرائطها في الولايات المتحدة الأحد، تماشيا مع قرار أعلنه الرئيس دونالد ترامب.",2026-08-30T16:46:28+00:00,0,ar
tehran_times,https://www.tehrantimes.com/news/529527/Iran-s-unity-led-to-defeat-of-US-and-Israel-in-three-wars-Hezbollah,Iran’s unity led to defeat of US and Israel in three wars: Hezbollah chief,TEHRAN — Hezbollah Secretary-General Sheikh Naim Qassem has said Iran’s national unity and steadfastness enabled the country to defeat the United States and Israel in three wars against the Islamic Republic.,2026-08-30T16:54:06+00:00,0,en
walla,https://news.walla.co.il/item/3864335,בדירת מסתור: חשוד בתקיפת בת זוגו נעצר אחרי 3 חודשים,"שלום (צ'ארלי) בוזגלו, שהוגדר כדרוש חקירה לאחר שנחשד בביצוע עבירות אלימות קשות כלפי בת זוגו, נעצר בדירת מסתור בדימונה",2026-08-30T16:26:00+00:00,0,he
walla,https://news.walla.co.il/item/3864338,"אימו של החלל החטוף: ""לדעתי צריך פה שיטפון של בוץ כמו בנפאל""","מעיין שרמן ממשיכה לספוג קללות ותגובות נאצה ברשתות, ""את כל יום מחדש הורגת את בנך"" כתב לה אחד המגיבים. שרמן העלתה את התגובות שקיבלה והשיבה בביקורת על ראש הממשלה, ""שום דבר אחר לא יתקן את מה שהוא עשה פה. זה לא העם שלי. ביבוניסטאן""",2026-08-30T15:56:00+00:00,0,he
