source_id,url,title,body,published_at_utc,date_only,lang
tg_geopwatch,https://t.me/GeoPWatch/39128,,"⚡️ 🇮🇷 🚢 – An oil tanker was struck yesterday while entering the Strait of Hormuz through the Omani route, UKMTO just reported. There were no casualties, and the status of the vessel remains unknown. @GeoPWatch",2026-08-30T17:07:28+00:00,0,en
tg_irane_azad_news,https://t.me/IraneAzad_News/69170,,🔴 حکم اعدام برای ۱۰ معترض در اصفهان! شعبه اول دادگاه انقلاب اصفهان، ۱۰ نفر از ۱۶ معترض بازداشت‌شده در پرونده «میدان شهدای اصفهان» رو در مرحله بدوی به اعدام محکوم کرد. بر اساس این گزارش، ترانه رحیمی، نوید الیاسی، ابوالفضل دادگستر، مهدی منصوری، احمدرضا سعیدی،…,2026-08-30T17:20:11+00:00,0,fa
tg_minas_tirith,https://t.me/Minas_Tirith2024/14310,,سازمان UKMTO از اصابت یک پرتابه به یک کشتی در تنگه هرمز در شب گذشته خبر داده است.,2026-08-30T16:58:53+00:00,0,en
tg_tabzlive,https://t.me/tabzlive/100772,,"🇳🇪 ⚡️ — AFP reported hours ago that Niger's Presidential Guard has regained control of Air Base 101 in Niamey, Niger. Additionally, no fighting has been reported over the past hours between the putschist and government forces. It appears the coup was thwarted.",2026-08-30T17:11:17+00:00,0,en
tg_tabzlive,https://t.me/tabzlive/100768,,"🇩🇿 🇳🇪 ⚡️ — Four Algerian Air Force Su-30MKA fighter jets, accompanied by an Il-78 aerial refueling aircraft, flew over Niamey before landing at the Nigerien capital’s airport today. Algeria has, since the reported military mutiny, signaled strong support for Niger’s authorities. Algerian military chief First Lieutenant General Saïd Chengriha was also in the capital today.",2026-08-30T17:06:39+00:00,0,en
tg_tabzlive,https://t.me/tabzlive/100767,,"🇷🇺 🇺🇦 ⚡️ — Russian attacks have destroyed around 90% of Ukraine’s modern storage facilities for goods, according to Agriculture Minister Taras Vysotskyi. Vysotskyi said the destruction does not pose a risk of famine or leave Ukraine without sufficient food, but warned that continued strikes on logistics infrastructure could reduce the availability and variety of products in stores.",2026-08-30T16:57:07+00:00,0,en
tg_tweet_mardomi,https://t.me/tweetmardomi/20960,,🟠 خط فقر خانواده ۴ نفره، ۱۲۰ میلیون تومان رو رد کرد/کانال توییت مردمی 🔊,2026-08-30T17:00:19+00:00,0,fa
tg_vira_university,https://t.me/virauniversitycom/19428,,۳ تمرین ساده برای تقویت شانه و افزایش پایداری مفصل ضعف عضلات تثبیت‌کننده شانه می‌تواند به مرور باعث درد، کاهش قدرت حرکتی و فشار بیشتر روی مفصل شود. یک فیزیوتراپیست سه تمرین مؤثر برای تقویت این بخش‌ها پیشنهاد کرده است: شنا با تمرکز روی تیغه شانه، بالا بردن دست‌ها در حالت خوابیده روی شکم و چرخش داخلی شانه با کش مقاومتی. این حرکات با شدت کم و کنترل بالا به فعال شدن عضلات عمقی شانه کمک می‌کنند و می‌تو...,2026-08-30T17:20:14+00:00,0,fa
tg_wfwitness,https://t.me/wfwitness/108844,,⚡️ 🇱🇧 🇮🇱 Israeli artillery bombardment targeted the town of Srbin in southern Lebanon. @wfwitness 💧 Rainbet.com the #1 Non-KYC Crypto Casino & Sportsbook @rainbetcom +18,2026-08-30T17:22:05+00:00,0,en
tg_wfwitness,https://t.me/wfwitness/108843,,"⚡️ 🇱🇧 🇮🇱 An explosion was observed in the Litani riverbank near Zawtar al-Sharqiyah, southern Lebanon, as a result of Israeli demolition activity. @wfwitness 💧 Rainbet.com the #1 Non-KYC Crypto Casino & Sportsbook @rainbetcom +18",2026-08-30T17:19:45+00:00,0,en
tg_wfwitness,https://t.me/wfwitness/108842,,"⚡️ 🇱🇧 🇮🇱 Israeli airstrike targets the town of Al Mansouri, southern Lebanon. @wfwitness 💧 Rainbet.com the #1 Non-KYC Crypto Casino & Sportsbook @rainbetcom +18",2026-08-30T17:17:04+00:00,0,en
tg_wfwitness,https://t.me/wfwitness/108841,,"⚡️ 🇱🇧 🇮🇱 Israeli airstrike targets the town of Zawtar Al Sharqiyeh, southern Lebanon. @wfwitness 💧 Rainbet.com the #1 Non-KYC Crypto Casino & Sportsbook @rainbetcom +18",2026-08-30T17:06:30+00:00,0,en
tg_wfwitness,https://t.me/wfwitness/108840,,"⚡️ 🇱🇧 🇮🇱 Israeli airstrike targets the town of Zawtar Al Sharqiyeh, southern Lebanon. @wfwitness 💧 Rainbet.com the #1 Non-KYC Crypto Casino & Sportsbook @rainbetcom +18",2026-08-30T17:02:12+00:00,0,en
al_jazeera,https://www.aljazeera.com/news/2026/8/30/rival-libya-factions-sign-deal-to-hold-national-elections-within-two-years?traffic_source=rss,Rival Libya factions sign deal to hold national elections within two years,Signing takes place at UN mission in Tripoli after initial draft inked by UN-backed committee in Tunis on August 20.,2026-08-30T16:38:01+00:00,0,en
al_manar,https://almanar.com.lb/article/1139332/,مقدمة نشرة الأخبار الرئيسية لقناة المنار الأحد 30-08-2026,كتابة: علي حايكتقديم: محمد قازان بِمَقْدُورِ المسلمينَ اليومَ أنْ يُؤَدُّوا دَوْرًا بالغَ التأثيرِ، بلْ صانعًا للتاريخِ…هيَ رسالةُ قائدِ الثورةِ الإسلاميةِ الإيرانيةِ آيةِ اللهِ السيدِ مجتبى خامنئي للأمةِ الإسلاميةِ في أسبوعِ وحدتِها وعيدِ مولدِ نبيِّها. ووفقَ التجربةِ التي نعيشُها، فإنَّ يومَ الغَلَبةِ النهائيةِ للحقِّ على الباطلِ أقربُ إلى التحقُّقِ ممّا كانَ عليهِ في العصورِ السالفةِ، والشرطُ …,2026-08-30T17:21:44+00:00,0,ar
al_manar,https://almanar.com.lb/article/1139322/,الإخبارية السورية: قوات الاحتلال الإسرائيلي تتوغل في قرية طرنجة بريف القنيطرة الشمالي وتداهم أحد المنازل وتفتشه,,2026-08-30T17:03:43+00:00,0,ar
al_manar,https://almanar.com.lb/article/1139297/,هيئة عمليات البحرية البريطانية: ناقلة نفط تعرضت للاستهداف في مضيق هرمز,أعلنت هيئة عمليات البحرية البريطانية أن ناقلة نفط تعرضت للاستهداف مساء أمس أثناء إبحارها في الممر الجنوبي لمضيق هرمز المدعوم من الولايات المتحدة.,2026-08-30T16:58:56+00:00,0,ar
haaretz,https://www.haaretz.com/west-bank/2026-08-30/ty-article/.premium/palestinian-attacked-by-settlers-freed-after-month-of-detention-in-rare-release/000001a0-51f5-d276-a7a1-fff7f08a0000,Palestinian attacked by Israeli settlers freed after month of detention in rare release,Thabet Masalem was detained over alleged 'violent friction incidents with settlers' and placed in administrative detention until January 2027. A military judge ordered his immediate release after an appeal,2026-08-30T17:02:39+00:00,0,en
iran_international,https://www.iranintl.com/en/202608306158,Iran court sentences 10 protesters to death in Isfahan,"A Revolutionary Court in Isfahan has sentenced 10 protesters to death and six others to prison terms of up to 25 years over the nationwide demonstrations in the central Iranian city, according to an activist-run Telegram news channel.",2026-08-30T17:09:16+00:00,0,en
maariv,https://www.maariv.co.il/breaking-news/article-1361278,רוכב אופניים חשמליים בן 15 במצב בינוני בעקבות פגיעת רכב בהרצליה,,2026-08-30T17:23:14+00:00,0,he
mee,https://www.middleeasteye.net/live-blog/live-blog-update/uae-egyptian-central-banks-say-they-are-coordinating-banque-misr,"UAE, Egyptian central banks say they are coordinating on Banque Misr","UAE, Egyptian central banks say they are coordinating on Banque Misr The United Arab Emirates and Egyptian central banks are coordinating with regard to Banque Misr, they said on Sunday, after the US Treasury said it was cutting off all the bank's UAE branches from dollar transactions over its dealings with Iran. Banque Misr will take all necessary measures to conduct its business as usual, the ce...",2026-08-30T17:08:05+00:00,0,en
mee,https://www.middleeasteye.net/live-blog/live-blog-update/tanker-struck-projectile-hormuz-ukmto-says,"Tanker struck by projectile in Hormuz, UKMTO says","Tanker struck by projectile in Hormuz, UKMTO says A tanker was struck by an unknown projectile while transiting inbound through the Strait of Hormuz on Saturday, the United Kingdom Maritime Trade Operations agency said on Sunday. The incident occurred 12 nautical miles north of Oman's port town of Khasab, UKMTO said in an advisory note. Authorities are investigating&nbsp;the incident which did not...",2026-08-30T17:04:30+00:00,0,en
osint613_a,https://www.osint613.com/post/kremlin-sets-terms-putin-trump-summit-21526,Kremlin Sets Terms for Putin-Trump Summit,Kremlin: A Putin-Trump-Zelensky summit may only be held to formalize agreements that have already been reached.,2026-08-30T16:58:53+00:00,0,en
osint613_a,https://www.osint613.com/post/pontoon-bridge-built-euphrates-mayadeen-21527,Pontoon Bridge Built on Euphrates,"Turkish and Syrian forces have built a pontoon bridge across the Euphrates near Al-Mayadeen, east of Deir ez-Zor, linking both banks of the river.",2026-08-30T16:56:55+00:00,0,en
sky_news_arabia,https://www.skynewsarabia.com/middle-east/1889022-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA%D9%8A-%D9%88%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D9%8A%D8%B5%D8%AF%D8%B1%D8%A7%D9%86-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7-%D8%A8%D8%B4%D8%A3%D9%86-%D9%81%D8%B1%D9%88%D8%B9-%D8%A8%D9%86%D9%83-%D9%85%D8%B5%D8%B1,المركزيان الإماراتي والمصري يصدران بيانا بشأن فروع بنك مصر,أكد مصرف الإمارات العربية المتحدة المركزي والبنك المركزي المصري، التعاون والتنسيق التام والدائم بينهما بشأن قيام فروع بنك مصر في دولة الإمارات بمزاولة كافة أعمالها بصورة طبيعية.,2026-08-30T17:10:40+00:00,0,ar
sky_news_arabia,https://www.skynewsarabia.com/middle-east/1889020-%D9%87%D8%AC%D9%88%D9%85-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%85%D8%B6%D9%8A%D9%82-%D9%87%D8%B1%D9%85%D8%B2-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%86%D8%A7%D9%82%D9%84%D8%A9-%D9%86%D9%81%D8%B7-%D8%A8%D9%85%D9%82%D8%B0%D9%88%D9%81,هجوم جديد في مضيق هرمز.. استهداف ناقلة نفط بمقذوف,قالت هيئة عمليات التجارة البحرية البريطانية، الأحد، إن ناقلة نفط تعرضت للاستهداف بمقذوف مجهول أثناء عبورها إلى داخل مضيق هرمز، السبت.,2026-08-30T16:59:23+00:00,0,ar
tehran_times,https://www.tehrantimes.com/news/529528/MP-Recent-war-exposed-US-as-house-of-cards-superpower,MP: Recent war exposed US as 'house of cards superpower',"TEHRAN- Esmaeil Kowsari, a member of Iran's National Security and Foreign Policy Committee of the Parliament, stated that the recent war demonstrated that the United States is a 'house of cards Superpower' with its influence relying solely on psychological operations and intimidation tactics.",2026-08-30T17:08:32+00:00,0,en
tehran_times,https://www.tehrantimes.com/news/529526/Iran-rebuilds-defense-industrial-capacity-after-recent-conflicts,Iran rebuilds defense-industrial capacity after recent conflicts: Defense Ministry,"TEHRAN — Iran is moving to replenish strategic weapons stocks and expand its defense-industrial capacity following two recent conflicts, with the Ministry of Defense focusing on production resilience, indigenous technology and lessons learned from combat, Defense Ministry spokesman Brigadier General Reza Talaei-Nik said.",2026-08-30T16:56:03+00:00,0,en
